ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,professional_driver,total_sessions_per_day,km_per_hour,km_per_drive,percent_of_drives_to_favorite,device2,label2.
6844,retained,21,21,110.8004364,3274,36,23,5410.97711,4104.403442,10,7,Android,772.99673,0.18952993943262123,0,0.033842527916921196,79.10007658550248,257.66557666666665,0.5324888774535549,0,0
6845,retained,120,97,244.8753323,3355,4,0,4310.30097,840.8176546,8,3,Android,1436.76699,0.49004527680634824,0,0.07298817654247391,307.57924359120614,44.436092474226804,0.01633484256021161,0,0
6848,churned,193,155,212.7380248,3369,488,0,3594.175103,1005.383262,8,8,Android,449.271887875,0.9072191028446551,0,0.06314574793707332,214.49581898848047,23.18822647096774,2.293901151234154,0,1
6849,retained,4,4,64.41599267,3125,0,0,2815.772108,1478.763582,26,24,iPhone,117.32383783333334,0.062096380637830205,0,0.0206131176544,114.24836839131733,703.943027,0.0,1,0
6850,churned,219,181,346.1861527,1243,377,83,4911.848014,2221.452213,22,14,iPhone,350.8462867142857,0.6326076253829318,0,0.27850857015285596,132.66586565101142,27.137281845303868,1.3287648752335552,1,1
6851,retained,75,69,185.1656368,3035,141,0,6214.775597,3209.884609,12,12,iPhone,517.8979664166667,0.4050427568318659,0,0.061010094497528825,116.16820578985491,90.06921155072463,0.761480382843908,1,0
6852,retained,4,4,203.4635258,1635,322,13,2788.665562,1573.012552,16,8,iPhone,348.58319525,0.019659543322432683,0,0.12444252342507646,106.36910271775125,697.1663905,1.646486753253737,1,0
6853,retained,93,74,192.805774,416,206,0,8580.040403,4589.723055,30,22,iPhone,390.0018365,0.4823506997254138,1,0.4634754182692308,112.16415849300085,115.94649193243245,1.0684327327251102,1,0
6854,retained,169,136,459.1729099,2682,183,4,1908.154268,953.0236208,5,5,iPhone,381.6308536,0.3680530718521816,0,0.17120541010439969,120.13265314861124,14.030546088235294,0.4072539907476802,1,0
6855,retained,60,50,271.1702055,652,0,68,8104.740324,5890.872351,18,11,iPhone,736.7945749090909,0.22126324641517447,0,0.41590522315950923,82.54879591092332,162.09480648000002,0.2507650126038644,1,0
6856,churned,9,9,26.48297757,313,9,5,9066.348824,1512.261033,7,7,Android,1295.1926891428573,0.33984094032520074,0,0.08461015198083068,359.7136457062965,1007.3720915555556,0.5286414627280901,0,1
6857,retained,13,13,114.1454252,1626,0,119,1993.905264,409.392666,17,13,Android,153.377328,0.1138898030930459,0,0.070200138499385,292.2238861992706,153.377328,1.042529736005574,0,0
6858,retained,28,26,260.630142,380,56,25,5885.61644,858.8325459,3,3,iPhone,1961.8721466666666,0.10743193317985454,0,0.685868794736842,411.1825851102739,226.36986307692308,0.3107852352702935,1,0
6859,retained,145,117,165.8236744,1866,8,10,11090.49061,1016.677312,15,8,Android,1386.31132625,0.8744227898980872,0,0.08886584908896034,654.5139040144136,94.79051803418804,0.10854903598734875,0,0
6860,retained,44,35,446.1764101,1601,49,77,3070.496463,387.2419251,6,6,iPhone,511.7494105,0.0986157022289422,0,0.2786860775140537,475.7485588173986,87.72847037142857,0.2823995109283345,1,0
6861,churned,5,5,190.7641536,2843,101,46,2567.009896,1095.081471,2,0,iPhone,0.0,0.02621037498734773,0,0.06709959676398171,140.64761192548752,513.4019792,0.7705850246280233,1,1
6863,retained,17,17,56.22350153,1909,15,0,2806.582288,663.6282863,29,25,Android,112.26329152,0.30236466134947254,0,0.0294518080303824,253.74888436246573,165.09307576470587,0.26679234824953457,0,0
6864,retained,236,190,338.835861,1237,0,0,2297.51282,662.4563512,14,13,iPhone,176.73175538461538,0.6965024283542408,0,0.2739174300727567,208.09034278302502,12.092172736842105,0.0,1,0
6865,retained,208,166,419.9969421,965,73,0,4637.971453,1994.911716,27,18,Android,257.6650807222222,0.4952417009514222,1,0.4352299918134715,139.4940362263129,27.939587066265062,0.1738107892762203,0,0
6866,retained,117,94,176.2925966,1922,38,19,1812.813362,411.4529457,27,24,iPhone,75.53389008333333,0.6636693897331818,1,0.09172351540062434,264.35295422409223,19.285248531914895,0.32332611294693475,1,0
6867,retained,359,288,724.3310161,1308,52,0,3596.555083,2805.152919,9,6,iPhone,599.4258471666667,0.49562974941064375,0,0.5537698899847096,76.92746570726257,12.48803848263889,0.07179038153023252,1,0
6868,retained,2,2,237.8668546,49,0,35,5912.940121,1262.326155,21,16,iPhone,369.5587575625,0.008408065105847663,0,4.854425604081633,281.04971591910015,2956.4700605,0.1471411393523341,1,0
6870,retained,4,4,17.25472397,698,487,4,2904.188799,590.53127,25,15,iPhone,193.61258660000001,0.2318205731343264,0,0.024720234914040115,295.0755307843394,726.04719975,28.455975352238568,1,0
6871,retained,1,1,2.894851785,1706,112,0,1734.157048,974.5104322,8,8,iPhone,216.769631,0.3454408288471321,0,0.0016968650556858148,106.77096872642387,1734.157048,38.689372830878796,1,0
6872,churned,5,4,45.78295557,769,101,9,7137.455299,4480.859354,2,1,Android,7137.455299,0.1092109484359356,0,0.059535702951885566,95.57258644097134,1784.36382475,2.402640865590583,0,1
6873,retained,43,43,446.7068249,504,277,73,1679.986535,960.3596462,20,13,iPhone,129.22973346153847,0.09626000231723793,0,0.8863230652777778,104.9598371806306,39.06945430232558,0.7835116467682157,1,0
6874,retained,0,0,5.775037071,51,0,0,4273.741728,3560.69102,12,12,iPhone,356.145144,0.0,0,0.11323602099999999,72.01537629625611,0.0,0.0,1,0
6875,retained,0,0,42.83648293,131,98,0,1805.169359,1279.101774,20,12,Android,150.43077991666667,0.0,0,0.3269960529007634,84.67673467553176,0.0,2.2877695202041646,0,0
6876,churned,22,22,140.9045724,1506,205,62,5703.523952,4593.753254,15,7,Android,814.789136,0.15613403898310968,0,0.09356213306772909,74.49495395122064,259.2510887272727,1.8948994731131947,0,1
6877,retained,64,56,218.0137627,1815,3,0,2033.546935,1503.338508,26,24,iPhone,84.73112229166667,0.29355944875859896,0,0.12011777559228651,81.16123910264395,36.313338125,0.013760599160559326,1,0
6878,retained,33,26,39.32213966,1590,301,72,1959.520091,1355.042198,20,18,iPhone,108.86222727777778,0.8392218807352663,0,0.024730905446540878,86.76571521796991,75.36615734615386,9.485750348916797,1,0
6879,retained,21,17,175.4294807,3175,293,138,2947.883304,2040.690033,1,0,iPhone,0.0,0.11970621993638496,0,0.055253379748031496,86.67313280301595,173.40490023529412,2.4568276567896152,1,0
6880,retained,188,150,208.4034848,215,51,58,1516.288009,1204.300096,25,24,iPhone,63.17866704166667,0.9020962398033758,1,0.9693185339534883,75.54369616192409,10.108586726666667,0.5230238837157871,1,0
6881,retained,2,2,76.66626898,2319,50,51,3104.340796,423.7548512,16,9,iPhone,344.9267551111111,0.026087091841155617,0,0.03306005561880121,439.54764702408204,1552.170398,1.3173981379783588,1,0
6882,retained,7,7,23.49706262,1241,23,0,5166.436243,4152.832198,9,9,iPhone,574.0484714444444,0.29790957760149167,0,0.01893397471394037,74.64452205155052,738.0623204285714,0.9788457549763299,1,0
6883,retained,33,33,201.5593771,1336,68,11,3437.288,1747.343693,30,23,iPhone,149.44730434782608,0.16372346687511172,0,0.15086779723053892,118.0290293353295,104.16024242424243,0.39194405706466134,1,0
6884,retained,64,59,135.5497941,1889,32,0,2129.537888,1198.952118,4,4,Android,532.384472,0.47215121516735664,0,0.07175743467443092,106.56995501466723,36.09386250847457,0.23607560758367832,0,0
6885,retained,19,16,119.8788627,1012,0,0,2674.016634,1855.686649,29,19,iPhone,140.73771757894738,0.1584933287826395,0,0.11845737420948617,86.4591002615981,167.126039625,0.0,1,0
6886,churned,130,104,138.7631837,2865,28,44,4119.600233,1229.221399,1,0,iPhone,0.0,0.936847919842012,0,0.048433921012216406,201.08339651513012,39.611540701923076,0.5188696171432682,1,1
6887,retained,5,4,312.5520573,3273,0,0,2128.656313,922.0148552,14,13,iPhone,163.7427933076923,0.0159973351101663,0,0.0954940596700275,138.5220401381663,532.16407825,0.0,1,0
6888,retained,64,51,435.6050205,3027,27,20,3715.38907,1306.238499,14,10,iPhone,371.538907,0.14692208993950287,0,0.14390651486620418,170.66052207974312,72.85076607843138,0.10789590979932243,1,0
6889,churned,23,19,157.9508299,1481,223,0,670.3671146,326.7785948,5,5,Android,134.07342292,0.14561493608208007,0,0.10665147191087103,123.08647970231127,35.28247971578948,1.4118317715784283,0,1
6890,retained,41,33,624.7127593,1481,412,9,2514.844074,1947.952854,16,8,iPhone,314.35550925,0.06563016264617536,0,0.4218182034436192,77.46113779404644,76.20739618181818,0.6739097188790202,1,0
6891,retained,7,7,64.14207583,231,338,35,1837.707024,1482.466267,16,16,iPhone,114.856689,0.10913273244465248,0,0.2776713239393939,74.37769337115041,262.52957485714285,5.815215600265053,1,0
6892,retained,2,2,18.3876131,3115,42,2,2907.484024,2118.051613,19,11,iPhone,264.31672945454545,0.1087688754991261,0,0.005902925553772071,82.36297943321175,1453.742012,2.3929152609807742,1,0
6893,retained,183,146,241.8294162,2481,0,0,2066.914443,762.8520526,28,27,iPhone,76.55238677777778,0.756731761071836,1,0.09747255792019346,162.56738925631097,14.156948239726027,0.0,1,0
6894,retained,3,3,350.901405,3243,235,125,5414.834097,1544.587828,7,7,Android,773.5477281428572,0.008549410054371256,0,0.1082027150786309,210.34093363320224,1804.944699,1.0259292065245507,0,0
6895,retained,316,253,337.3586673,1650,3,135,2077.656159,1261.629946,4,0,iPhone,0.0,0.9366885473228215,0,0.20445979836363634,98.80818851457416,8.212079679841898,0.40906018838781444,1,0
6896,retained,53,43,172.7062392,372,2,27,14367.2659,3314.958521,20,20,Android,718.363295,0.3068794749136081,0,0.46426408387096774,260.04426557348165,334.1224627906977,0.16791518438669123,0,0
6898,retained,25,20,89.28331438,1326,0,0,3107.375405,520.8279606,27,17,iPhone,182.78678852941175,0.2800075263066192,0,0.0673328162745098,357.9733393829624,155.36877024999998,0.0,1,0
6899,retained,125,100,227.0562275,2694,252,4,5115.006025,735.9783953,25,19,iPhone,269.21084342105263,0.5505244290205605,1,0.0842821928359317,416.99642742216787,51.150060249999996,1.127474030634108,1,0
6901,retained,93,75,95.51696063,2949,138,17,4199.978223,494.9654091,22,15,iPhone,279.9985482,0.9736490711869503,1,0.03238961025093252,509.1238473375574,55.99970964,1.6227484519782505,1,0
6902,churned,7,6,211.3816605,713,90,0,2881.842425,955.4268014,28,25,iPhone,115.273697,0.033115455633389725,0,0.29646796704067324,180.977281824868,480.3070708333333,0.42577014385786793,1,1
6903,retained,103,83,204.4665046,1235,164,0,3591.117185,617.438171,21,15,iPhone,239.40781233333334,0.5037499917235833,1,0.16555992275303644,348.96940490580715,43.26647210843374,0.8020873654627928,1,0
6904,retained,29,24,199.791624,357,125,0,3433.081982,828.9534696,30,25,iPhone,137.32327928,0.14515123016368292,0,0.5596404033613446,248.48791455013173,143.04508258333334,0.6256518541538058,1,0
6905,retained,58,51,234.1082226,335,0,65,724.8958062,544.4318274,20,13,Android,55.76121586153847,0.2477486666459361,0,0.6988305152238806,79.8883279467875,14.21364325882353,0.2776493677928594,0,0
6906,retained,92,73,119.7763366,972,59,0,2336.970336,736.2612316,6,6,iPhone,389.495056,0.7680982956361349,0,0.12322668374485596,190.44629017785704,32.0132922739726,0.4925847765492604,1,0
6907,retained,9,9,109.9701686,1320,0,0,1029.566888,359.1108143,28,22,Android,46.79849490909091,0.08184037648188165,0,0.08331073378787879,172.01936232528547,114.3963208888889,0.0,0,0
6908,retained,177,152,228.0933494,2863,389,27,1607.43977,696.4281414,30,29,Android,55.42895758620689,0.7759980747601753,1,0.07966935012224939,138.48720415880655,10.575261644736841,1.823814684182107,0,0
6909,churned,54,44,74.38998873,1096,0,0,2652.236302,1704.227509,19,18,iPhone,147.34646122222222,0.7259041293310867,0,0.06787407730839416,93.37613509910781,60.27809777272727,0.0,1,1
6910,churned,296,296,359.8986539,733,190,34,6266.276686,3028.444388,2,2,Android,3133.138343,0.822453756890809,0,0.4909940708049113,124.14842506264308,21.16985366891892,0.6223974376470987,0,1
6911,retained,105,105,107.170143,1141,264,22,1492.833664,608.0158536,5,1,iPhone,1492.833664,0.9797504889024922,0,0.09392650569675723,147.31527033327342,14.217463466666667,2.6686537126296455,1,0
6912,retained,84,71,125.1985031,2663,48,137,3956.750696,2356.261,24,18,Android,219.8194831111111,0.6709345393123953,1,0.04701408302666166,100.75498502075958,55.72888304225352,1.477653449676109,0,0
6913,retained,64,64,104.1555359,1280,0,0,4690.51017,2284.306474,7,5,Android,938.1020339999999,0.6144656589491946,0,0.081371512421875,123.20177410660351,73.28922140625,0.0,0,0
6914,churned,1,1,80.33976732,3471,115,83,2329.878384,1029.246313,6,6,Android,388.313064,0.012447135875025831,0,0.023146000380293866,135.82045548702393,2329.878384,2.464532903255115,0,1
6915,retained,48,38,345.2437513,2305,0,0,8889.775819,4149.145586,13,13,iPhone,683.8289091538462,0.13903220498345917,0,0.1497803693275488,128.5533462454889,233.94146892105263,0.0,1,0
6916,retained,36,30,66.38411257,2530,346,4,1657.59838,1373.425786,18,18,Android,92.08879888888889,0.5422984296436758,0,0.02623877967193676,72.41447176382052,55.25327933333333,5.272345843757959,0,0
6917,churned,22,19,115.2074864,2293,0,80,1842.915101,380.2110813,0,0,iPhone,0.0,0.19095981248663021,0,0.05024312533798517,290.82504823880316,96.99553163157896,0.6943993181332008,1,1
6919,retained,97,79,129.710821,2759,445,0,8592.826351,3234.522487,20,18,iPhone,477.3792417222222,0.7478173312926606,1,0.0470137082276187,159.39588706900216,108.76995381012658,3.4307083755178756,1,0
6920,churned,39,39,205.2226497,3000,0,205,4895.187468,1680.175374,21,15,Android,326.3458312,0.19003750344813913,0,0.0684075499,174.80987557909538,125.51762738461538,0.998915082227398,0,1
6921,retained,3,2,28.72204268,1248,55,65,7593.724444,1696.203703,22,18,Android,421.87358022222224,0.10444939565837313,0,0.023014457275641026,268.61364931237864,3796.862222,4.177975826334926,0,0
6922,churned,32,26,63.73847135,2275,266,143,4404.824021,1549.271888,17,9,iPhone,489.42489122222224,0.5020515761082808,0,0.028016910483516483,170.5894512816462,169.4163085,6.416846707133964,1,1
6923,retained,32,32,47.34946097,1838,144,152,279.2009091,117.6818288,25,16,iPhone,17.45005681875,0.6758260673817339,0,0.02576140422742111,142.35039272265286,8.725028409375,6.251391123281039,1,0
6924,retained,54,44,319.0522431,876,103,0,3378.622809,2204.230686,8,8,iPhone,422.327851125,0.16925127833398393,0,0.36421488938356167,91.96740151906224,76.78688202272727,0.32283114200741375,1,0
6925,retained,38,37,331.1232479,2912,3,0,4212.575578,3508.955381,28,26,Android,162.02213761538462,0.11476089414137447,0,0.11370990655906595,72.03127633044132,113.853394,0.00906007059010851,0,0
6926,retained,92,75,292.7691933,845,0,0,2309.711769,957.8534584,30,21,Android,109.98627471428571,0.3142407128393724,1,0.34647241810650886,144.68048836143348,30.79615692,0.0,0,0
6927,retained,67,54,98.35090193,3443,576,4,6579.151369,2451.512499,21,14,Android,469.9393835,0.6812342203804739,0,0.028565466723787396,161.02266755769048,121.83613646296297,5.8972514600100725,0,0
6928,retained,18,15,205.3625729,3061,125,20,3649.618902,2161.936133,19,11,Android,331.7835365454546,0.08764985628011675,0,0.06709002708265273,101.28751297390892,243.30792680000002,0.7060682867009406,0,0
6929,retained,69,69,144.7795016,2556,42,0,6277.671226,4156.678802,17,16,Android,392.354451625,0.4765868043297643,1,0.05664299749608764,90.61567936853064,90.9807424057971,0.29009631567898697,0,0
6930,retained,28,23,117.9087534,2253,411,0,5066.770273,4109.092583,11,11,Android,460.6154793636364,0.237471766875622,0,0.05233411158455393,73.98378358222551,220.2943596956522,3.48574629235288,0,0
6931,retained,105,85,199.3960406,1075,0,76,3770.820258,2400.898577,10,7,iPhone,538.6886082857143,0.5265901954925779,0,0.18548468893023254,94.235224114592,44.36259127058824,0.3811509986422469,1,0
6932,churned,132,107,193.9644158,2156,491,73,2740.55356,1070.452868,5,5,iPhone,548.1107119999999,0.6805371977925447,0,0.08996494239332097,153.6108861170336,25.612650093457944,2.9077498451136004,1,1
6933,retained,34,28,50.11184473,1731,102,0,1583.313741,1105.02163,22,18,iPhone,87.9618745,0.6784823065921883,0,0.028949650335066437,85.97010400601842,56.54691932142857,2.035446919776565,1,0
6934,retained,278,225,316.1257195,3031,250,31,8741.49942,6328.088486,24,23,iPhone,380.06519217391303,0.8793969704195486,1,0.10429749901022765,82.88284311452973,38.85110853333333,0.8888868657837883,1,0
6935,churned,56,51,243.7395019,1294,120,84,4616.254026,2900.175307,1,0,iPhone,0.0,0.2297534850258919,0,0.1883612843122102,95.50293076817786,90.51478482352941,0.836959124022892,1,1
6936,retained,82,66,136.8057897,1515,20,0,1132.524365,403.0326137,10,5,Android,226.504873,0.5993898370808498,0,0.09030085128712871,168.60040500489154,17.159460075757575,0.1461926431904512,0,0
6938,retained,30,25,83.97342802,2713,110,0,7779.261126,4387.776132,28,21,Android,370.441006,0.35725586899768913,0,0.030952240331736085,106.37636322326394,311.17044504,1.3099381863248603,0,0
6939,retained,4,4,56.70866938,1986,0,66,4598.105461,3410.433682,19,11,iPhone,418.0095873636364,0.07053595232849387,0,0.02855421418932528,80.89479326811318,1149.52636525,1.1638432134201488,1,0
6940,retained,6,6,123.703882,3212,4,9,2863.526588,370.4078288,27,25,Android,114.54106352000001,0.04850292410386927,0,0.03851303922789539,463.8443950728938,477.25443133333334,0.10508966889171675,0,0
6941,retained,134,107,207.3041493,2646,24,0,2904.198481,622.9530146,17,17,Android,170.83520476470588,0.6463932364715095,1,0.07834623934240363,279.71918391291143,27.14204187850467,0.11577192295012109,0,0
6942,retained,183,147,283.1111386,2395,0,51,798.6427752,417.257083,30,20,Android,39.93213876,0.646389262199096,1,0.1182092436743215,114.84182884919414,5.432944048979592,0.18014126979319067,0,0
6943,retained,241,193,279.584621,2875,0,111,3938.300665,1810.11364,21,20,iPhone,196.91503325000002,0.8619930493244118,1,0.09724682469565218,130.54320716571144,20.405702927461142,0.3970175455394594,1,0
6944,retained,82,66,126.8161601,74,86,13,2857.715904,1095.212455,29,25,Android,114.30863616,0.6466052901723208,1,1.7137318932432433,156.55679722889928,43.29872581818182,0.7806576064275581,0,0
6945,retained,18,16,189.8531344,2710,170,20,3670.752857,1204.376899,11,8,iPhone,458.844107125,0.09481012813871142,0,0.07005650715867158,182.87063759099883,229.4220535625,1.0007735747975095,1,0
6946,retained,89,89,147.1898888,1756,43,10,3856.429864,632.1500857,22,21,iPhone,183.63951733333334,0.6046610995197653,1,0.08382112118451025,366.02983543659434,43.33067262921349,0.3600790817364895,1,0
6947,churned,48,39,66.45227463,2755,0,45,6529.9887,3093.028256,15,10,Android,652.99887,0.7223229041783666,0,0.024120607851179674,126.6717564703683,167.43560769230768,0.6771777226672188,0,1
6948,churned,101,90,278.2396503,1049,0,0,3170.872791,1450.816967,16,16,Android,198.1795494375,0.3629964309224119,1,0.2652427552907531,131.1346446777528,35.231919899999994,0.0,0,1
6949,retained,43,36,156.3876538,2364,126,5,2865.193934,159.064458,14,11,iPhone,260.4721758181818,0.2749577665190345,0,0.06615382986463621,1080.7671192014498,79.58872038888889,0.8376620328835702,1,0
6950,retained,77,64,210.0230507,2579,49,11,4485.150758,1708.064125,24,21,iPhone,213.57860752380952,0.36662642382996297,1,0.08143584749903063,157.5520740358621,70.08048059375,0.2856829276597114,1,0
6951,retained,54,48,54.67036531,779,0,17,3361.82936,1724.709227,3,3,Android,1120.6097866666667,0.9877380495594131,0,0.07018018653401797,116.95290918739893,70.03811166666667,0.310954571157593,0,0
6952,retained,51,45,260.0696531,3102,569,0,1323.774118,994.2712809,16,16,iPhone,82.735882375,0.19610131129136343,0,0.08383934658284976,79.88408053796377,29.417202622222224,2.1878754142114865,1,0
6953,retained,11,10,22.27846975,708,0,6,2424.350325,385.2219153,1,1,iPhone,2424.350325,0.493750249610389,0,0.03146676518361582,377.6031781232359,242.43503249999998,0.2693183179693031,1,0
6954,retained,36,36,196.7486048,3379,90,37,3162.995656,854.6437623,17,15,Android,210.86637706666667,0.18297461390689362,0,0.0582268732761172,222.05712804744354,87.86099044444444,0.6454937768382081,0,0
6955,retained,284,232,296.7839508,2746,0,0,3082.204814,2064.736442,26,26,Android,118.546339,0.9569250602482376,1,0.10807864195193008,89.56701934357586,13.285365577586207,0.0,0,0
6956,churned,136,109,323.5054691,1251,153,0,6444.402062,1459.993503,13,9,iPhone,716.0446735555556,0.4203947475087678,0,0.2585974972821743,264.83961944041613,59.12295469724771,0.4729440909473638,1,1
6957,retained,30,24,135.5933009,948,409,16,819.2894044,382.0577286,11,11,iPhone,74.48085494545454,0.22124986854715623,0,0.14303090812236288,128.66475557013504,34.13705851666666,3.1343731377513797,1,0
6958,retained,94,76,126.6681404,1550,413,0,3591.396216,281.4505246,10,10,Android,359.1396216,0.7420966290589043,0,0.08172138090322581,765.6186580794172,47.25521336842105,3.2604883808651857,0,0
6959,retained,3,3,99.36365357,1393,67,0,3131.095427,1745.755631,29,28,iPhone,111.82483667857143,0.03019212651924631,0,0.07133069172290021,107.61284241849312,1043.6984756666668,0.6742908255965009,1,0
6960,retained,32,32,333.9869797,756,506,112,4711.2618,2197.490924,0,0,Android,0.0,0.09581211827102852,0,0.4417817191798942,128.63566575531394,147.22693125,1.8503715341092382,0,0
6961,retained,140,112,149.73483,15,137,0,2725.299173,1553.352843,14,14,iPhone,194.66422664285713,0.9349862019411249,0,9.982322,105.26774461892171,24.33302833035714,0.9149507833281009,1,0
6962,retained,4,4,97.05527983,291,82,0,815.1887961,277.5956327,29,25,Android,32.607551844,0.04121362595632423,0,0.33352329838487976,176.1963158075289,203.797199025,0.8448793321046468,0,0
6963,retained,93,86,117.9082893,1698,62,0,1978.282603,1155.956703,17,16,iPhone,123.6426626875,0.7887486159974335,1,0.06943951077738517,102.68287373735657,23.00328608139535,0.5258324106649557,1,0
6965,retained,95,76,203.6449575,42,66,0,3108.254612,1553.602054,19,17,iPhone,182.8385065882353,0.4664981699829224,1,4.848689464285714,120.04057038920472,40.898087000000004,0.3240934654618197,1,0
6966,retained,51,41,58.55760371,1644,288,0,9421.17907,3887.961118,6,6,iPhone,1570.1965116666668,0.870937278317805,0,0.03561898035888078,145.39001987004954,229.78485536585367,4.918234042265252,1,0
6967,churned,27,27,67.10227468,2180,151,13,5188.270716,2073.765537,12,12,iPhone,432.355893,0.40237086043295367,0,0.030780859944954126,150.11159044061208,192.15817466666667,2.4440304115186815,1,1
6968,retained,29,25,134.0806205,454,597,0,4024.21045,631.4843644,2,0,iPhone,0.0,0.2162877818722505,0,0.2953317632158591,382.35725318300535,160.968418,4.452545026818398,1,0
6969,retained,22,18,31.83972515,605,22,6,6216.625616,3079.446026,25,18,Android,345.3680897777778,0.6909607383969519,0,0.05262764487603306,121.12488214138293,345.3680897777778,0.8794045761415752,0,0
6970,retained,127,102,128.3828113,2640,132,37,2460.834755,1215.302318,12,10,iPhone,246.0834755,0.9892289996924223,0,0.04862985276515151,121.49247402324133,24.125830931372548,1.3163755980159006,1,0
6971,churned,326,261,327.8485342,1560,307,71,2792.622702,1372.230475,13,13,iPhone,214.81713092307695,0.9943616212757799,0,0.2101593167948718,122.10584531727442,10.69970383908046,1.1529714504363338,1,1
6972,retained,14,13,167.8857737,1514,494,0,4387.436316,2185.643824,25,21,Android,208.92553885714287,0.08339003175466797,0,0.11088888619550857,120.44331105981703,337.49510123076925,2.9424768347718557,0,0
6973,churned,49,39,240.2148294,2860,23,0,2624.402225,1601.529893,29,22,iPhone,119.29101022727272,0.20398407593065943,0,0.0839911990909091,98.32107048906643,67.29236474358974,0.09574762747765646,1,1
6974,retained,3,3,26.72124014,2487,134,56,2774.252772,1891.231926,29,19,iPhone,146.01330378947367,0.11227023836776164,0,0.010744366763168476,88.01414783223154,924.7509239999999,7.110448429958237,1,0
6975,retained,48,39,143.0912244,759,5,0,1121.829697,602.758415,25,20,iPhone,56.09148484999999,0.33545034086660597,0,0.18852598735177864,111.66958460463798,28.764864025641025,0.034942743840271455,1,0
6976,retained,351,281,435.094862,2069,75,37,8567.194384,5020.988761,18,11,iPhone,778.8358530909092,0.8067206272824248,0,0.2102923450942484,102.37658108950308,30.488236241992883,0.2574151289334233,1,0
6977,retained,62,53,162.2076202,1831,0,0,5749.039417,4208.737104,19,17,iPhone,338.1787892352941,0.3822261859433901,0,0.08858963418896779,81.95863901600445,108.47244183018867,0.0,1,0
6978,retained,140,113,271.9587482,2210,127,0,10167.8157,2842.55572,15,9,iPhone,1129.7573,0.5147839550174838,0,0.1230582571040724,214.61987102226442,89.98066991150442,0.46698258776586027,1,0
6979,churned,231,215,344.8821967,3231,0,43,1616.711072,1015.849706,4,4,iPhone,404.177768,0.6697939244481738,0,0.10674162695759827,95.4891887521007,7.519586381395349,0.12468025433450854,1,1
6981,retained,54,44,179.5279512,1889,226,0,1622.625836,533.3000712,18,16,iPhone,101.41411475,0.300788816666449,0,0.09503861895182636,182.55679197816687,36.87785990909091,1.258856899381805,1,0
6982,retained,37,37,206.2016271,2506,3,108,1502.682936,951.0006571,14,9,Android,166.96477066666665,0.1794360234706412,0,0.08228317122905028,94.80642887770303,40.61305232432432,0.5383080704119235,0,0
6983,retained,0,0,38.06919152,3381,0,57,16480.93908,4369.61265,27,25,Android,659.2375632,0.0,0,0.0112597431292517,226.3029755738189,0.0,1.4972737198806687,0,0
6984,retained,148,119,210.0778814,892,583,0,5455.567237,4145.828633,25,25,iPhone,218.22268948,0.7045006309740898,1,0.23551331995515695,78.95503244260604,45.84510283193278,2.775161269310097,1,0
6985,retained,52,52,259.262136,2550,42,0,3349.510293,2149.567482,10,10,iPhone,334.95102929999996,0.20056920305555148,0,0.10167142588235294,93.49351405009763,64.41365948076923,0.1619982024679454,1,0
6986,retained,31,31,95.98452212,1760,107,0,2919.37848,902.2904111,20,16,iPhone,182.461155,0.32296873824348216,0,0.05453666029545454,194.13118730415817,94.17349935483871,1.114763064259761,1,0
6987,retained,79,63,110.6627661,1166,67,11,2714.375996,971.5046383,15,10,iPhone,271.4375996,0.7138805831819887,0,0.09490803267581475,167.63950818082265,43.08533326984127,0.7048441201037356,1,0
6988,retained,78,63,124.010548,833,4,29,3709.606706,2986.818041,22,17,iPhone,218.21215917647058,0.6289787542911269,1,0.14887220648259303,74.51957210137931,58.88264612698413,0.266106396046246,1,0
6989,churned,70,70,148.8646463,995,26,45,4969.097151,3353.39569,5,5,Android,993.8194301999999,0.4702258174780616,0,0.14961270984924624,88.90863370197748,70.98710215714286,0.47694332915631965,0,1
6990,retained,80,67,232.7696713,2303,139,0,4100.274988,1970.03005,9,3,Android,1366.7583293333334,0.343687386562031,0,0.10107237138514981,124.8795668269121,61.19813414925373,0.5971568341515289,0,0
6991,retained,104,104,217.6305064,3431,0,20,2065.167984,1293.204679,17,17,iPhone,121.48046964705884,0.47787418097006273,1,0.06343063433401341,95.81629347012286,19.857384461538462,0.0918988809557813,1,0
6992,retained,8,8,30.94040626,2752,395,0,3704.164966,2030.24044,3,3,Android,1234.7216553333333,0.25856156938515906,0,0.011242880181686047,109.46974239169424,463.02062075,12.76647748839223,0,0
6993,churned,37,30,320.9403416,2484,0,9,6028.291617,3636.413834,16,14,Android,430.59225835714284,0.11528622364998442,0,0.12920303607085346,99.46543862477232,200.9430539,0.028042594941888103,0,1
6994,retained,250,200,382.5090575,3104,12,66,3915.872193,647.6412536,16,15,iPhone,261.0581462,0.6535792946550031,1,0.12323101079252577,362.7816021199796,19.579360965,0.20391673993236095,1,0
6996,churned,53,53,56.8243633,1174,21,0,2972.198129,992.0063861,4,1,iPhone,2972.198129,0.9326985279217374,0,0.04840235374787053,179.7688908446433,56.079209981132074,0.3695597940821978,1,1
